# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "4" "-p" "-t" "CDS" "-g" "ID" "-a" "results/annotation/E745_Annotation_Final_Polished/E745_Final.gff" "-o" "results/rnaseq/counts/gene_counts.txt" "results/rnaseq/alignment/ERR1797969_Serum.bam" "results/rnaseq/alignment/ERR1797970_Serum.bam" "results/rnaseq/alignment/ERR1797971_Serum.bam" "results/rnaseq/alignment/ERR1797972_BHI.bam" "results/rnaseq/alignment/ERR1797973_BHI.bam" "results/rnaseq/alignment/ERR1797974_BHI.bam" 
Geneid	Chr	Start	End	Strand	Length	results/rnaseq/alignment/ERR1797969_Serum.bam	results/rnaseq/alignment/ERR1797970_Serum.bam	results/rnaseq/alignment/ERR1797971_Serum.bam	results/rnaseq/alignment/ERR1797972_BHI.bam	results/rnaseq/alignment/ERR1797973_BHI.bam	results/rnaseq/alignment/ERR1797974_BHI.bam
MJEHNMBL_01768	E745_Chromosome_SuperHybrid_pilon	1780162	1781079	-	918	0	0	2	0	0	0
MJEHNMBL_01769	E745_Chromosome_SuperHybrid_pilon	1781306	1782430	-	1125	0	0	0	2	2	0
MJEHNMBL_01770	E745_Chromosome_SuperHybrid_pilon	1782622	1783521	+	900	2	0	8	4	0	2
MJEHNMBL_01771	E745_Chromosome_SuperHybrid_pilon	1783662	1785275	+	1614	15	28	26	2	4	23
MJEHNMBL_01772	E745_Chromosome_SuperHybrid_pilon	1785926	1786879	+	954	11	8	6	6	7	5
MJEHNMBL_01773	E745_Chromosome_SuperHybrid_pilon	1786913	1788142	-	1230	65	66	43	41	66	68
MJEHNMBL_01774	E745_Chromosome_SuperHybrid_pilon	1788144	1789061	-	918	22	32	36	14	27	36
MJEHNMBL_01775	E745_Chromosome_SuperHybrid_pilon	1789065	1789802	-	738	6	9	14	23	20	35
MJEHNMBL_01776	E745_Chromosome_SuperHybrid_pilon	1789893	1790420	-	528	12	8	20	31	18	44
MJEHNMBL_01777	E745_Chromosome_SuperHybrid_pilon	1790600	1791193	+	594	40	26	36	90	76	144
MJEHNMBL_01778	E745_Chromosome_SuperHybrid_pilon	1791297	1791782	-	486	6	16	16	18	13	10
MJEHNMBL_01779	E745_Chromosome_SuperHybrid_pilon	1791935	1792132	-	198	17	20	22	5	16	20
MJEHNMBL_01780	E745_Chromosome_SuperHybrid_pilon	1792227	1793987	-	1761	30	46	64	76	75	91
MJEHNMBL_01781	E745_Chromosome_SuperHybrid_pilon	1793984	1795714	-	1731	14	48	26	33	37	86
MJEHNMBL_01782	E745_Chromosome_SuperHybrid_pilon	1796107	1796319	+	213	18	28	25	43	68	138
MJEHNMBL_01783	E745_Chromosome_SuperHybrid_pilon	1796321	1798000	+	1680	171	188	179	260	272	399
MJEHNMBL_01784	E745_Chromosome_SuperHybrid_pilon	1798254	1798454	-	201	500	607	535	781	790	1935
MJEHNMBL_01785	E745_Chromosome_SuperHybrid_pilon	1798604	1799296	-	693	0	0	4	5	8	16
MJEHNMBL_01786	E745_Chromosome_SuperHybrid_pilon	1799351	1800004	-	654	24	34	20	29	27	34
MJEHNMBL_01787	E745_Chromosome_SuperHybrid_pilon	1799994	1801307	-	1314	56	46	46	44	71	97
MJEHNMBL_01788	E745_Chromosome_SuperHybrid_pilon	1801617	1804262	-	2646	174	181	177	366	405	623
MJEHNMBL_01789	E745_Chromosome_SuperHybrid_pilon	1804655	1805302	-	648	14	12	10	0	0	0
MJEHNMBL_01790	E745_Chromosome_SuperHybrid_pilon	1805875	1807086	-	1212	45	79	58	102	73	170
MJEHNMBL_01791	E745_Chromosome_SuperHybrid_pilon	1807102	1808244	-	1143	23	30	20	66	42	72
MJEHNMBL_01792	E745_Chromosome_SuperHybrid_pilon	1808409	1810130	-	1722	386	424	384	689	646	1170
MJEHNMBL_01793	E745_Chromosome_SuperHybrid_pilon	1810329	1810889	-	561	29	38	45	15	24	38
MJEHNMBL_01794	E745_Chromosome_SuperHybrid_pilon	1810915	1811754	-	840	35	65	35	25	31	27
MJEHNMBL_01795	E745_Chromosome_SuperHybrid_pilon	1811788	1812621	-	834	43	41	24	28	25	38
MJEHNMBL_01796	E745_Chromosome_SuperHybrid_pilon	1812853	1813821	+	969	16	14	16	49	32	69
MJEHNMBL_01797	E745_Chromosome_SuperHybrid_pilon	1813976	1814713	-	738	22	17	22	26	21	49
MJEHNMBL_01798	E745_Chromosome_SuperHybrid_pilon	1814729	1815562	-	834	7	10	13	10	12	14
MJEHNMBL_01799	E745_Chromosome_SuperHybrid_pilon	1815764	1817092	-	1329	184	273	220	44	36	62
MJEHNMBL_01800	E745_Chromosome_SuperHybrid_pilon	1817387	1817551	+	165	22	10	10	4	2	6
MJEHNMBL_01803	E745_Chromosome_SuperHybrid_pilon	1818182	1818811	+	630	3	6	4	0	0	4
MJEHNMBL_01804	E745_Chromosome_SuperHybrid_pilon	1818925	1819299	-	375	14	16	20	2	0	8
MJEHNMBL_01805	E745_Chromosome_SuperHybrid_pilon	1819508	1819798	+	291	0	7	0	1	0	3
MJEHNMBL_01806	E745_Chromosome_SuperHybrid_pilon	1819834	1820670	+	837	0	2	5	4	2	4
MJEHNMBL_01811	E745_Chromosome_SuperHybrid_pilon	1826844	1827206	-	363	192	265	210	47	45	86
MJEHNMBL_01812	E745_Chromosome_SuperHybrid_pilon	1827280	1827660	-	381	2	7	12	14	19	48
MJEHNMBL_01813	E745_Chromosome_SuperHybrid_pilon	1827742	1828917	+	1176	16	22	18	24	26	46
MJEHNMBL_01814	E745_Chromosome_SuperHybrid_pilon	1828994	1829578	-	585	70	118	68	174	148	166
MJEHNMBL_01815	E745_Chromosome_SuperHybrid_pilon	1829779	1830777	+	999	16	28	22	10	7	13
MJEHNMBL_01816	E745_Chromosome_SuperHybrid_pilon	1830889	1831398	+	510	24	22	18	12	5	21
MJEHNMBL_01817	E745_Chromosome_SuperHybrid_pilon	1831428	1832087	-	660	16	21	13	27	22	50
MJEHNMBL_01818	E745_Chromosome_SuperHybrid_pilon	1832089	1832853	-	765	51	56	61	60	60	112
MJEHNMBL_01819	E745_Chromosome_SuperHybrid_pilon	1832861	1833538	-	678	24	33	28	79	63	92
MJEHNMBL_01820	E745_Chromosome_SuperHybrid_pilon	1833575	1834960	-	1386	21	22	18	10	19	45
MJEHNMBL_01821	E745_Chromosome_SuperHybrid_pilon	1834929	1835183	-	255	0	0	2	0	2	2
MJEHNMBL_01822	E745_Chromosome_SuperHybrid_pilon	1835277	1835792	-	516	2	6	6	30	19	42
MJEHNMBL_01823	E745_Chromosome_SuperHybrid_pilon	1835899	1836756	+	858	4	6	8	2	5	12
MJEHNMBL_01824	E745_Chromosome_SuperHybrid_pilon	1836837	1837172	-	336	106	123	85	13	22	51
MJEHNMBL_01825	E745_Chromosome_SuperHybrid_pilon	1837239	1838609	-	1371	12	3	16	34	37	62
MJEHNMBL_01826	E745_Chromosome_SuperHybrid_pilon	1838687	1839220	-	534	0	0	0	4	4	8
MJEHNMBL_01827	E745_Chromosome_SuperHybrid_pilon	1839532	1841013	+	1482	2	0	2	4	2	2
MJEHNMBL_01828	E745_Chromosome_SuperHybrid_pilon	1841116	1841823	-	708	138	108	125	141	80	209
MJEHNMBL_01829	E745_Chromosome_SuperHybrid_pilon	1841902	1842240	-	339	61	78	53	121	108	157
MJEHNMBL_01830	E745_Chromosome_SuperHybrid_pilon	1842351	1843313	-	963	38	38	44	36	47	60
MJEHNMBL_01831	E745_Chromosome_SuperHybrid_pilon	1843328	1844659	-	1332	20	34	35	37	27	27
MJEHNMBL_01832	E745_Chromosome_SuperHybrid_pilon	1844667	1845347	-	681	36	25	42	24	23	22
MJEHNMBL_01833	E745_Chromosome_SuperHybrid_pilon	1845566	1846042	-	477	0	2	2	4	0	2
MJEHNMBL_01834	E745_Chromosome_SuperHybrid_pilon	1846172	1847851	-	1680	294	344	338	246	328	331
MJEHNMBL_01835	E745_Chromosome_SuperHybrid_pilon	1848399	1849901	+	1503	0	0	0	2	0	2
MJEHNMBL_01836	E745_Chromosome_SuperHybrid_pilon	1849914	1850576	+	663	0	2	0	0	2	0
MJEHNMBL_01837	E745_Chromosome_SuperHybrid_pilon	1850677	1850880	-	204	340	349	325	57	45	147
MJEHNMBL_01838	E745_Chromosome_SuperHybrid_pilon	1850991	1852175	-	1185	72	91	63	130	109	189
MJEHNMBL_01839	E745_Chromosome_SuperHybrid_pilon	1852332	1854071	-	1740	126	138	128	166	209	254
MJEHNMBL_01840	E745_Chromosome_SuperHybrid_pilon	1854844	1855458	-	615	0	0	0	2	2	2
MJEHNMBL_01841	E745_Chromosome_SuperHybrid_pilon	1856064	1856441	-	378	16	6	8	4	8	16
MJEHNMBL_01842	E745_Chromosome_SuperHybrid_pilon	1856741	1857622	-	882	47	76	60	48	48	88
MJEHNMBL_01843	E745_Chromosome_SuperHybrid_pilon	1858032	1859282	+	1251	23	22	22	6	17	40
MJEHNMBL_01844	E745_Chromosome_SuperHybrid_pilon	1859448	1860467	-	1020	50	42	66	58	68	86
MJEHNMBL_01845	E745_Chromosome_SuperHybrid_pilon	1861100	1862104	-	1005	2	2	0	0	0	0
MJEHNMBL_01846	E745_Chromosome_SuperHybrid_pilon	1862117	1863166	-	1050	0	0	0	2	0	0
MJEHNMBL_01847	E745_Chromosome_SuperHybrid_pilon	1863183	1864004	-	822	0	0	0	0	0	0
MJEHNMBL_01848	E745_Chromosome_SuperHybrid_pilon	1863991	1864770	-	780	2	0	0	0	0	0
MJEHNMBL_01849	E745_Chromosome_SuperHybrid_pilon	1864787	1865257	-	471	0	4	6	0	0	0
MJEHNMBL_01850	E745_Chromosome_SuperHybrid_pilon	1865269	1865688	-	420	0	0	2	0	0	0
MJEHNMBL_01851	E745_Chromosome_SuperHybrid_pilon	1865769	1868537	-	2769	0	0	2	2	4	6
MJEHNMBL_01852	E745_Chromosome_SuperHybrid_pilon	1868737	1868961	+	225	0	0	0	0	0	2
MJEHNMBL_01853	E745_Chromosome_SuperHybrid_pilon	1869740	1871455	+	1716	30	34	38	58	58	70
MJEHNMBL_01854	E745_Chromosome_SuperHybrid_pilon	1871458	1873221	+	1764	34	38	42	34	34	50
MJEHNMBL_01855	E745_Chromosome_SuperHybrid_pilon	1873261	1873797	-	537	2447	2328	2518	215	186	238
MJEHNMBL_01856	E745_Chromosome_SuperHybrid_pilon	1874120	1874542	-	423	8	12	4	2	2	1
MJEHNMBL_01857	E745_Chromosome_SuperHybrid_pilon	1874751	1875860	+	1110	44	63	44	12	14	18
MJEHNMBL_01858	E745_Chromosome_SuperHybrid_pilon	1875984	1876613	-	630	313	427	368	2	8	18
MJEHNMBL_01859	E745_Chromosome_SuperHybrid_pilon	1877064	1877948	-	885	22	18	22	58	67	119
MJEHNMBL_01860	E745_Chromosome_SuperHybrid_pilon	1877941	1878501	-	561	15	20	21	20	23	46
MJEHNMBL_01861	E745_Chromosome_SuperHybrid_pilon	1878503	1879279	-	777	15	16	12	33	25	35
MJEHNMBL_01862	E745_Chromosome_SuperHybrid_pilon	1879434	1880756	-	1323	34	24	24	52	42	80
MJEHNMBL_01863	E745_Chromosome_SuperHybrid_pilon	1880931	1881518	+	588	4	16	10	8	10	12
MJEHNMBL_01864	E745_Chromosome_SuperHybrid_pilon	1881997	1884006	-	2010	252	298	253	466	382	621
MJEHNMBL_01865	E745_Chromosome_SuperHybrid_pilon	1884274	1884552	+	279	8	2	15	4	13	6
MJEHNMBL_01866	E745_Chromosome_SuperHybrid_pilon	1884649	1885470	+	822	80	92	95	60	55	82
MJEHNMBL_01867	E745_Chromosome_SuperHybrid_pilon	1885755	1886765	-	1011	602	645	551	31	14	18
MJEHNMBL_01868	E745_Chromosome_SuperHybrid_pilon	1886777	1887730	-	954	394	497	341	8	8	13
MJEHNMBL_01869	E745_Chromosome_SuperHybrid_pilon	1887720	1888790	-	1071	448	509	473	12	9	18
MJEHNMBL_01870	E745_Chromosome_SuperHybrid_pilon	1888796	1889839	-	1044	185	251	280	0	6	10
MJEHNMBL_01871	E745_Chromosome_SuperHybrid_pilon	1889840	1890781	-	942	238	303	259	4	2	4
MJEHNMBL_01872	E745_Chromosome_SuperHybrid_pilon	1890865	1891212	+	348	129	158	171	0	0	6
MJEHNMBL_01873	E745_Chromosome_SuperHybrid_pilon	1891282	1892943	-	1662	2561	2954	2708	45	25	22
MJEHNMBL_01874	E745_Chromosome_SuperHybrid_pilon	1893489	1894037	-	549	4	4	2	4	4	8
MJEHNMBL_01875	E745_Chromosome_SuperHybrid_pilon	1894590	1895693	+	1104	56	84	108	14	6	6
MJEHNMBL_01876	E745_Chromosome_SuperHybrid_pilon	1895886	1896953	-	1068	16	24	34	78	76	112
MJEHNMBL_01877	E745_Chromosome_SuperHybrid_pilon	1897183	1899630	-	2448	104	118	96	134	197	240
MJEHNMBL_01878	E745_Chromosome_SuperHybrid_pilon	1899819	1901255	-	1437	46	44	36	34	20	38
MJEHNMBL_01879	E745_Chromosome_SuperHybrid_pilon	1901574	1902389	-	816	6	12	2	20	18	32
MJEHNMBL_01880	E745_Chromosome_SuperHybrid_pilon	1902407	1903042	-	636	1	5	1	8	6	3
MJEHNMBL_01881	E745_Chromosome_SuperHybrid_pilon	1903061	1903702	-	642	2	5	3	4	5	11
MJEHNMBL_01882	E745_Chromosome_SuperHybrid_pilon	1904182	1904667	+	486	6	12	5	10	2	1
MJEHNMBL_01883	E745_Chromosome_SuperHybrid_pilon	1904939	1907104	-	2166	46	66	44	142	140	229
MJEHNMBL_01884	E745_Chromosome_SuperHybrid_pilon	1907599	1907898	-	300	7	6	12	10	6	4
MJEHNMBL_01885	E745_Chromosome_SuperHybrid_pilon	1908249	1908881	+	633	0	0	0	0	4	4
MJEHNMBL_01886	E745_Chromosome_SuperHybrid_pilon	1909004	1909642	+	639	38	40	56	10	15	26
MJEHNMBL_01888	E745_Chromosome_SuperHybrid_pilon	1909954	1910196	+	243	26	53	40	6	8	31
MJEHNMBL_01889	E745_Chromosome_SuperHybrid_pilon	1910335	1910964	-	630	91	69	110	79	78	146
MJEHNMBL_01890	E745_Chromosome_SuperHybrid_pilon	1911098	1912045	-	948	132	140	116	39	50	46
MJEHNMBL_01891	E745_Chromosome_SuperHybrid_pilon	1912198	1913442	-	1245	118	218	171	130	101	162
MJEHNMBL_01892	E745_Chromosome_SuperHybrid_pilon	1913459	1913620	-	162	10	3	4	5	4	22
MJEHNMBL_01893	E745_Chromosome_SuperHybrid_pilon	1913617	1914642	-	1026	11	16	15	46	38	82
MJEHNMBL_01894	E745_Chromosome_SuperHybrid_pilon	1914836	1915675	-	840	18	18	19	39	33	75
MJEHNMBL_01895	E745_Chromosome_SuperHybrid_pilon	1915668	1916741	-	1074	48	63	56	119	125	150
MJEHNMBL_01896	E745_Chromosome_SuperHybrid_pilon	1916744	1917340	-	597	12	19	20	49	49	88
MJEHNMBL_01897	E745_Chromosome_SuperHybrid_pilon	1917434	1917682	-	249	4	4	4	0	0	5
MJEHNMBL_01898	E745_Chromosome_SuperHybrid_pilon	1917673	1917903	-	231	0	1	3	5	0	1
MJEHNMBL_01899	E745_Chromosome_SuperHybrid_pilon	1918009	1918611	+	603	42	32	40	34	38	47
MJEHNMBL_01900	E745_Chromosome_SuperHybrid_pilon	1918715	1919284	-	570	10	32	18	8	16	30
MJEHNMBL_01901	E745_Chromosome_SuperHybrid_pilon	1919514	1920281	-	768	54	85	75	45	54	84
MJEHNMBL_01902	E745_Chromosome_SuperHybrid_pilon	1920278	1920757	-	480	78	82	57	38	47	83
MJEHNMBL_01903	E745_Chromosome_SuperHybrid_pilon	1920882	1921619	-	738	10	11	20	12	10	21
MJEHNMBL_01904	E745_Chromosome_SuperHybrid_pilon	1921780	1923180	+	1401	12	30	20	10	6	30
MJEHNMBL_01905	E745_Chromosome_SuperHybrid_pilon	1923403	1924755	+	1353	25	27	25	55	55	101
MJEHNMBL_01906	E745_Chromosome_SuperHybrid_pilon	1924748	1925446	+	699	18	25	32	53	57	66
MJEHNMBL_01907	E745_Chromosome_SuperHybrid_pilon	1925508	1926659	-	1152	0	0	0	2	2	0
MJEHNMBL_01908	E745_Chromosome_SuperHybrid_pilon	1926672	1927109	-	438	0	0	0	0	0	0
MJEHNMBL_01909	E745_Chromosome_SuperHybrid_pilon	1927124	1928890	-	1767	2	2	2	0	0	2
MJEHNMBL_01910	E745_Chromosome_SuperHybrid_pilon	1929154	1929831	+	678	0	0	0	0	0	0
MJEHNMBL_01911	E745_Chromosome_SuperHybrid_pilon	1929834	1930961	+	1128	0	0	0	2	0	0
MJEHNMBL_01912	E745_Chromosome_SuperHybrid_pilon	1931161	1931601	-	441	4	2	2	0	0	0
MJEHNMBL_01913	E745_Chromosome_SuperHybrid_pilon	1931612	1933645	-	2034	4	0	0	6	1	4
MJEHNMBL_01914	E745_Chromosome_SuperHybrid_pilon	1933647	1934966	-	1320	16	12	2	8	6	10
MJEHNMBL_01915	E745_Chromosome_SuperHybrid_pilon	1934963	1935313	-	351	2	3	6	0	0	0
MJEHNMBL_01916	E745_Chromosome_SuperHybrid_pilon	1935449	1936399	-	951	72	102	76	61	96	138
MJEHNMBL_01917	E745_Chromosome_SuperHybrid_pilon	1936438	1937463	-	1026	14	12	10	22	18	26
MJEHNMBL_01918	E745_Chromosome_SuperHybrid_pilon	1937672	1938541	-	870	87	88	75	50	44	111
MJEHNMBL_01919	E745_Chromosome_SuperHybrid_pilon	1939245	1940882	-	1638	16	14	12	28	30	68
MJEHNMBL_01920	E745_Chromosome_SuperHybrid_pilon	1940882	1941136	-	255	2	2	0	0	2	5
MJEHNMBL_01921	E745_Chromosome_SuperHybrid_pilon	1941133	1942860	-	1728	3	6	15	19	36	36
MJEHNMBL_01922	E745_Chromosome_SuperHybrid_pilon	1942876	1943526	-	651	0	4	6	17	6	6
MJEHNMBL_01923	E745_Chromosome_SuperHybrid_pilon	1943730	1944026	+	297	2	2	4	6	0	4
MJEHNMBL_01924	E745_Chromosome_SuperHybrid_pilon	1944218	1944838	+	621	14	22	16	72	66	124
MJEHNMBL_01925	E745_Chromosome_SuperHybrid_pilon	1944930	1946096	-	1167	68	96	57	23	35	43
MJEHNMBL_01926	E745_Chromosome_SuperHybrid_pilon	1946108	1946461	-	354	17	32	32	11	36	30
MJEHNMBL_01927	E745_Chromosome_SuperHybrid_pilon	1946589	1947611	+	1023	12	20	21	16	18	29
MJEHNMBL_01928	E745_Chromosome_SuperHybrid_pilon	1947630	1947791	+	162	3	4	3	2	5	9
MJEHNMBL_01929	E745_Chromosome_SuperHybrid_pilon	1948050	1948484	-	435	8	23	21	26	21	44
MJEHNMBL_01930	E745_Chromosome_SuperHybrid_pilon	1948594	1950453	-	1860	30	40	24	16	19	36
MJEHNMBL_01931	E745_Chromosome_SuperHybrid_pilon	1950571	1951731	-	1161	9	4	4	4	11	4
MJEHNMBL_01932	E745_Chromosome_SuperHybrid_pilon	1952038	1953462	-	1425	0	2	2	0	0	2
MJEHNMBL_01933	E745_Chromosome_SuperHybrid_pilon	1953478	1954176	-	699	0	0	0	0	0	0
MJEHNMBL_01934	E745_Chromosome_SuperHybrid_pilon	1954133	1955794	-	1662	2	0	0	0	2	0
MJEHNMBL_01935	E745_Chromosome_SuperHybrid_pilon	1956012	1957412	+	1401	0	12	2	2	2	4
MJEHNMBL_01936	E745_Chromosome_SuperHybrid_pilon	1957664	1958743	-	1080	10	23	12	14	10	32
MJEHNMBL_01937	E745_Chromosome_SuperHybrid_pilon	1958829	1959788	-	960	10	2	2	4	2	8
MJEHNMBL_01938	E745_Chromosome_SuperHybrid_pilon	1959800	1961311	-	1512	4	10	2	3	0	10
MJEHNMBL_01939	E745_Chromosome_SuperHybrid_pilon	1961333	1961896	-	564	0	0	0	0	2	0
MJEHNMBL_01940	E745_Chromosome_SuperHybrid_pilon	1961902	1962765	-	864	4	0	2	0	0	0
MJEHNMBL_01941	E745_Chromosome_SuperHybrid_pilon	1962779	1963675	-	897	0	0	0	2	0	2
MJEHNMBL_01942	E745_Chromosome_SuperHybrid_pilon	1963850	1965121	-	1272	0	0	0	0	2	2
MJEHNMBL_01943	E745_Chromosome_SuperHybrid_pilon	1965111	1966628	-	1518	2	2	0	2	0	0
MJEHNMBL_01944	E745_Chromosome_SuperHybrid_pilon	1966826	1967716	+	891	8	8	4	6	4	10
MJEHNMBL_01945	E745_Chromosome_SuperHybrid_pilon	1967789	1968613	-	825	92	134	118	113	126	162
MJEHNMBL_01946	E745_Chromosome_SuperHybrid_pilon	1968625	1970097	-	1473	77	98	55	129	117	201
MJEHNMBL_01947	E745_Chromosome_SuperHybrid_pilon	1970734	1971096	-	363	6	10	12	12	6	18
MJEHNMBL_01948	E745_Chromosome_SuperHybrid_pilon	1971319	1972071	+	753	6	14	12	14	16	15
MJEHNMBL_01949	E745_Chromosome_SuperHybrid_pilon	1972211	1973134	-	924	13	10	5	8	2	2
MJEHNMBL_01950	E745_Chromosome_SuperHybrid_pilon	1973149	1973421	-	273	0	0	0	0	2	4
MJEHNMBL_01951	E745_Chromosome_SuperHybrid_pilon	1973765	1974952	-	1188	7	8	0	12	8	14
MJEHNMBL_01952	E745_Chromosome_SuperHybrid_pilon	1975572	1975793	+	222	0	1	0	2	3	4
MJEHNMBL_01953	E745_Chromosome_SuperHybrid_pilon	1975808	1976107	+	300	8	3	2	0	2	10
MJEHNMBL_01954	E745_Chromosome_SuperHybrid_pilon	1976143	1976514	-	372	48	46	48	48	38	56
MJEHNMBL_01955	E745_Chromosome_SuperHybrid_pilon	1976516	1976917	-	402	14	11	11	9	14	32
MJEHNMBL_01956	E745_Chromosome_SuperHybrid_pilon	1976931	1977338	-	408	103	96	63	82	37	137
MJEHNMBL_01957	E745_Chromosome_SuperHybrid_pilon	1977682	1978176	+	495	4	2	2	0	2	10
MJEHNMBL_01958	E745_Chromosome_SuperHybrid_pilon	1978261	1979097	-	837	54	35	49	20	19	35
MJEHNMBL_01959	E745_Chromosome_SuperHybrid_pilon	1979133	1979423	-	291	14	24	12	12	20	29
MJEHNMBL_01961	E745_Chromosome_SuperHybrid_pilon	1980363	1981388	-	1026	2	4	6	0	0	4
MJEHNMBL_01962	E745_Chromosome_SuperHybrid_pilon	1981385	1981609	-	225	0	2	0	0	0	2
MJEHNMBL_01963	E745_Chromosome_SuperHybrid_pilon	1981606	1981899	-	294	0	1	4	2	2	1
MJEHNMBL_01964	E745_Chromosome_SuperHybrid_pilon	1981937	1982074	-	138	2	1	3	1	0	0
MJEHNMBL_01965	E745_Chromosome_SuperHybrid_pilon	1982076	1982522	-	447	10	4	2	1	0	3
MJEHNMBL_01966	E745_Chromosome_SuperHybrid_pilon	1982685	1984811	-	2127	14	12	7	3	8	4
MJEHNMBL_01967	E745_Chromosome_SuperHybrid_pilon	1984835	1987126	-	2292	8	6	2	0	2	4
MJEHNMBL_01968	E745_Chromosome_SuperHybrid_pilon	1987136	1987873	-	738	0	4	2	0	0	0
MJEHNMBL_01969	E745_Chromosome_SuperHybrid_pilon	1988065	1989360	+	1296	4	3	3	2	6	4
MJEHNMBL_01970	E745_Chromosome_SuperHybrid_pilon	1989446	1992877	-	3432	18	28	20	0	2	4
MJEHNMBL_01971	E745_Chromosome_SuperHybrid_pilon	1993079	1993441	-	363	1	0	2	0	0	0
MJEHNMBL_01972	E745_Chromosome_SuperHybrid_pilon	1993461	1994069	-	609	7	4	4	0	0	0
MJEHNMBL_01973	E745_Chromosome_SuperHybrid_pilon	1994081	1994494	-	414	9	6	2	0	0	0
MJEHNMBL_01974	E745_Chromosome_SuperHybrid_pilon	1994478	1994879	-	402	0	0	1	0	0	0
MJEHNMBL_01975	E745_Chromosome_SuperHybrid_pilon	1994869	1995222	-	354	4	0	0	0	0	0
MJEHNMBL_01976	E745_Chromosome_SuperHybrid_pilon	1995212	1995523	-	312	5	0	0	0	0	0
MJEHNMBL_01977	E745_Chromosome_SuperHybrid_pilon	1995520	1996395	-	876	4	8	2	0	0	1
MJEHNMBL_01978	E745_Chromosome_SuperHybrid_pilon	1996405	1997565	-	1161	4	16	9	0	2	0
MJEHNMBL_01979	E745_Chromosome_SuperHybrid_pilon	1997565	1998251	-	687	9	6	4	0	0	2
MJEHNMBL_01980	E745_Chromosome_SuperHybrid_pilon	1998214	1999392	-	1179	6	6	10	2	2	0
MJEHNMBL_01981	E745_Chromosome_SuperHybrid_pilon	1999412	2001106	-	1695	5	7	14	0	0	2
MJEHNMBL_01982	E745_Chromosome_SuperHybrid_pilon	2001084	2001398	-	315	0	5	0	0	0	0
MJEHNMBL_01983	E745_Chromosome_SuperHybrid_pilon	2001501	2001782	-	282	2	2	0	0	0	0
MJEHNMBL_01984	E745_Chromosome_SuperHybrid_pilon	2001787	2002131	-	345	0	0	0	0	2	3
MJEHNMBL_01985	E745_Chromosome_SuperHybrid_pilon	2002157	2002324	-	168	0	2	2	2	0	0
MJEHNMBL_01986	E745_Chromosome_SuperHybrid_pilon	2003180	2003455	+	276	2	2	5	4	12	42
MJEHNMBL_01987	E745_Chromosome_SuperHybrid_pilon	2003452	2003604	-	153	0	2	3	0	0	0
MJEHNMBL_01988	E745_Chromosome_SuperHybrid_pilon	2003913	2004326	-	414	28	21	18	5	0	3
MJEHNMBL_01989	E745_Chromosome_SuperHybrid_pilon	2004403	2004699	-	297	13	14	8	2	1	1
MJEHNMBL_01990	E745_Chromosome_SuperHybrid_pilon	2004696	2005253	-	558	17	17	15	6	2	0
MJEHNMBL_01991	E745_Chromosome_SuperHybrid_pilon	2005250	2005669	-	420	12	5	11	0	2	4
MJEHNMBL_01992	E745_Chromosome_SuperHybrid_pilon	2005666	2005911	-	246	8	10	3	2	3	1
MJEHNMBL_01993	E745_Chromosome_SuperHybrid_pilon	2005871	2006227	-	357	2	14	10	5	8	4
MJEHNMBL_01994	E745_Chromosome_SuperHybrid_pilon	2006227	2006526	-	300	6	2	2	1	0	6
MJEHNMBL_01995	E745_Chromosome_SuperHybrid_pilon	2006529	2006690	-	162	3	1	0	0	3	5
MJEHNMBL_01996	E745_Chromosome_SuperHybrid_pilon	2006687	2006989	-	303	6	7	7	4	2	0
MJEHNMBL_01997	E745_Chromosome_SuperHybrid_pilon	2006982	2007146	-	165	1	2	4	0	0	0
MJEHNMBL_01998	E745_Chromosome_SuperHybrid_pilon	2007151	2007420	-	270	0	3	0	0	0	0
MJEHNMBL_01999	E745_Chromosome_SuperHybrid_pilon	2007432	2008181	-	750	15	28	23	3	9	19
MJEHNMBL_02000	E745_Chromosome_SuperHybrid_pilon	2008184	2008870	-	687	8	10	9	0	2	7
MJEHNMBL_02001	E745_Chromosome_SuperHybrid_pilon	2008876	2009547	-	672	59	62	55	5	2	13
MJEHNMBL_02002	E745_Chromosome_SuperHybrid_pilon	2009540	2009881	-	342	10	5	12	0	0	2
MJEHNMBL_02003	E745_Chromosome_SuperHybrid_pilon	2010059	2010757	-	699	20	21	13	1	2	12
MJEHNMBL_02004	E745_Chromosome_SuperHybrid_pilon	2010811	2011314	+	504	26	31	26	2	10	4
MJEHNMBL_02005	E745_Chromosome_SuperHybrid_pilon	2011357	2011536	-	180	4	7	3	0	0	0
MJEHNMBL_02006	E745_Chromosome_SuperHybrid_pilon	2011523	2011861	-	339	21	24	9	3	4	10
MJEHNMBL_02007	E745_Chromosome_SuperHybrid_pilon	2011877	2012080	-	204	7	9	4	0	0	2
MJEHNMBL_02008	E745_Chromosome_SuperHybrid_pilon	2012095	2012871	-	777	31	43	46	6	2	10
MJEHNMBL_02009	E745_Chromosome_SuperHybrid_pilon	2013170	2013490	+	321	25	31	23	16	41	46
MJEHNMBL_02010	E745_Chromosome_SuperHybrid_pilon	2013508	2013939	+	432	9	4	10	15	8	28
MJEHNMBL_02011	E745_Chromosome_SuperHybrid_pilon	2014069	2014530	+	462	2	4	4	6	7	16
